Code INSEE,Probabilité
56225,0.4511336276536152
56226,0.39670162868297865
56227,0.47102911733182756
56228,0.48316846406002045
56229,0.49100917751594153
56230,0.4542895007189407
56231,0.5703233902930959
56232,0.44112577763034083
56233,0.500521341320882
56234,0.5579678699130319
56236,0.46303189026524133
56237,0.44983861841905226
56238,0.45762607441557
56239,0.4798104084065904
56240,0.534857260015937
56241,0.47102911733182756
56242,0.4741960343915574
56243,0.5690979842398505
56244,0.5838499358410363
56245,0.4542895007189407
56246,0.5053381488461307
56247,0.5108618665985071
56248,0.546866444986824
56249,0.5317506158026158
56250,0.4488846124925179
56251,0.5805781874290394
56252,0.42848021405470327
56253,0.44094994760362244
56254,0.4798104084065904
56255,0.4718752775540892
56256,0.2733127756912357
56257,0.48316846406002045
56258,0.4426715909230722
56259,0.2588194774520125
56260,0.5779967234852685
56261,0.48316846406002045
56262,0.5152363579350275
56263,0.5397886309456582
56264,0.45762607441557
