code_insee,beneficiaire_trans_eco,moyenne_conso_agri_hab,moyenne_conso_indus_hab,moyenne_conso_tertiaire_hab,moyenne_conso_residentiel_hab,moyenne_conso_totale_hab,emissions_ges,nb_actes_france_renov,friche,ecoquartiers,part_residences_secondaires,beneficiaire_prog,climat,gridens7,superf_choro,departement,gare_tgv,part_trajets_voiture,med_disp,p_pop,CSP_maire,com_variation_encours_dette_ha_pct,part_inactifs,part_actifs,dependance_eco,abstention_municipales,taux_creation_ent,total_entreprises,part_licencies_sportifs,part_jeunes_sans_diplome
35042,0,0.9781771225364019,0,0.1287931808827038,3.8908239835830223,5.030218670205908,9856,22,0,0,2.3,0,Autre,6,11.4,35,0,86.4,21340,666,43,-65.2,10.96096096096096,50.150150150150154,101,38.4,11.5,26,17.26726726726727,3.6
35044,0,0.21266767425707858,0,0.03503093347361079,3.430625323219079,3.7197350458737746,7490,15,0,0,12.4,0,Autre,7,12.76,35,0,81.1,18850,391,77,8.9,14.066496163682865,48.59335038363171,99,35.3,17.4,23,11.508951406649617,9.2
35045,1,0.7152773383694747,0,0.08075139646278709,3.291842214797431,4.154997402365511,13962,30,0,0,8.8,0,Autre,6,21.23,35,0,92.4,20290,862,47,14.2,13.57308584686775,46.51972157772622,107,49.5,14.7,34,16.70533642691415,20.7
35046,0,0.2139838724304212,0,0.04258203167013432,3.153483174107637,3.4100490782081927,6369,30,0,0,6.4,1,Autre,6,11.96,35,0,90.2,20370,534,12,-62.4,18.164794007490638,41.57303370786517,122,24.1,17.6,17,14.04494382022472,25
35047,0,0.010006957538438697,0.2890210844345522,2.4473115856634964,2.160511124519786,4.923496157868522,50603,735,2,0,4.5,0,Autre,2,29.95,35,1,77.8,24710,19090,31,-58.4,19.800942902042955,47.54845468831849,87,60.7,19.7,1244,33.07490832896804,3.1
35049,0,0.09119715428357718,0.1308618842393596,1.6973156707135635,4.9559054120858885,6.911777458759817,17976,217,1,1,41.3,0,Mer,5,12.61,35,0,72.7,24270,5313,34,23.6,15.302089215132694,36.92828910220214,159,47.5,16.1,447,22.92490118577075,11.7
35050,0,0.09482467132855271,0,0.33977621708220085,3.27810417628143,3.722386349525106,4285,21,0,0,6.8,0,Autre,6,7.39,35,0,89.1,22810,602,43,-12.3,13.2890365448505,48.671096345514954,101,43.7,8.3,36,17.940199335548172,18.8
35051,0,0.028379755522389114,1.2482480831797664,6.756723449859201,3.2543206362835684,11.323155306113234,74280,766,1,0,2.7,0,Autre,1,32.14,35,1,69.7,28630,17316,46,-0,18.43959343959344,45.437745437745434,93,54.8,13.6,2240,34.04365904365904,2.8
35052,0,0.2437786179811,0,0.08218812695976338,3.3890255915324836,3.714992336473347,7569,21,0,0,1.8,0,Autre,6,9.83,35,0,98,22810,511,37,47.7,13.50293542074364,52.64187866927593,98,45.3,10.5,19,23.28767123287671,0
35054,1,0.12325087956103174,0.04945696814029803,0.16398797730420311,2.923202498517841,3.270953262062827,8444,75,1,0,2.9,0,Autre,5,17.53,35,0,91.3,22800,1847,31,-51,11.586356253383865,53.05901461829995,86,67.7,17.1,82,37.95343800757986,8.9
35055,0,0.007229788678461783,1.2731869685827728,3.3106768749606745,2.0714753637988985,6.693358232259234,30998,329,1,1,1.6,0,Autre,1,11.98,35,0,74.2,24000,10236,33,-27.6,13.530676045330207,50.11723329425557,93,55.8,22.3,707,25.996483001172333,6.3
35056,0,0.08347668486152623,0,0.5551490805400121,3.1606721499819397,3.799297915383478,4117,26,0,0,5.7,0,Autre,6,6.36,35,0,80.7,21620,818,31,-43.8,13.447432762836186,50.24449877750611,93,27.9,22.9,35,29.095354523227385,11.2
35057,0,0.21749842099463082,0.24659465834641897,0.12421227443145287,2.8769578562667792,3.476162096524996,12585,41,0,0,4.5,1,Autre,6,20.66,35,0,89.8,21170,1505,74,-46.6,11.162790697674419,50.23255813953489,92,36.8,19.3,57,27.707641196013288,3.8
35058,1,0.24751517598171288,0.03171675248933595,0.13663631132361562,3.0082973091111262,3.4307962420086024,9008,77,1,0,3,0,Autre,5,14.76,35,0,81.1,22890,1302,34,-44.5,12.59600614439324,49.615975422427034,96,51.4,22.8,57,17.28110599078341,5.5
35059,0,0.04898948253347549,6.783497435272965,0.53508414377140745,2.466988933986167,9.843057830451226,12228,209,1,0,0.7,0,Autre,5,8.71,35,0,83.8,25320,4628,45,-52.5,13.915298184961106,48.898012100259294,101,47,18.5,308,25.75626620570441,8.3
35060,0,0.5157252468107594,0.01461517833199249,0.6003454043522025,2.926221607095755,4.096815856975996,8213,21,0,0,2.1,0,Autre,6,10.46,35,0,83,22310,1017,74,10.4,9.734513274336283,52.8023598820059,87,34.2,47.6,21,21.632251720747295,5.1
35061,0,0.17943475975363168,0,0.05704126058617073,3.2715378105228505,3.508013830862653,6827,28,0,0,2.1,0,Autre,6,11.98,35,0,90.6,21020,722,13,-63.9,10.249307479224377,48.337950138504155,98,43.4,23.1,26,18.282548476454295,0
35062,1,0.5190361396783847,0.13484211765569581,0.36642205818085505,3.5225617137602616,4.557893356217044,22071,137,0,0,2.7,0,Autre,5,26.96,35,0,86.7,20860,1483,74,4.8,11.665542818610925,45.24612272420769,124,51.4,15.1,86,17.329737019554955,2.3
35063,0,0.22302884350312985,0.8445895437895437,0.1940139743828921,3.3547444599847553,4.616376821660321,12809,55,0,0,2.1,0,Autre,6,9.77,35,0,84.3,21390,455,12,-21,10.76923076923077,49.23076923076923,109,30.8,16,25,26.373626373626376,23.2
35064,1,0.029198158366253932,0.017091101635119524,0.13136112086714308,3.547208082067622,3.730015715859769,9989,78,1,0,19.5,0,Autre,6,17.65,35,0,90.4,19630,1023,38,-8.1,12.805474095796676,46.43206256109482,109,41.1,12.7,55,13.000977517106548,9.2
35065,0,0.04982920756018372,0.026341443220053693,0.11445596597357345,2.497785013304133,2.6954029422564796,8263,88,0,1,1.1,0,Autre,5,7.64,35,0,82.3,23200,2244,37,-69.2,14.705882352941178,47.41532976827095,103,60.4,19.7,71,23.1729055258467,6
35066,0,0.0033063241116599736,0.2111275198173875,0.9909000409854489,2.1527841502596723,3.375417980809452,52371,346,1,0,1,0,Autre,2,9.95,35,0,81.5,23410,8190,38,-34.8,14.566544566544568,47.97313797313797,97,74,17.6,448,24.554334554334552,6
35067,0,0.02104527855890273,0.06522766642957818,0.1728802538669799,2.719800615958792,2.990655494271125,5173,77,0,0,1,0,Autre,5,9.47,35,0,89,24490,1628,38,153.3,13.574938574938574,51.842751842751845,85,67,16.9,59,23.587223587223587,2.6
35068,0,0.21182542715955235,7.390918015126145,1.9111253993766788,2.389172464511378,11.926831933100065,38349,125,2,0,0.5,0,Autre,3,28.6,35,1,80.7,23850,7516,37,-49.1,11.947844598190526,52.04896221394358,88,72.2,14.5,524,29.829696647152744,3.1
35069,0,0.04327161136245764,0.5402837814856886,0.7726220590789888,2.5311565209723117,3.8981815292809525,29038,687,1,0,1.1,0,Autre,3,23.52,35,0,90.2,25940,10541,74,-54.7,13.27198558011574,50.48856844701641,95,55,16.3,608,32.75780286500332,7
35070,0,0,0.39679005060617095,0.8171617206514127,2.7390641627424737,3.9728743941594495,3782,47,0,0,2,0,Autre,5,1.38,35,0,83.6,21180,1704,74,-13,11.443661971830986,54.34272300469484,79,62,19,100,19.19014084507042,11.2
35071,0,0.48432581261164853,0.08320134369095109,0.2084012027333179,3.654695356341245,4.482699116935806,9447,59,0,0,9,0,Autre,7,13.43,35,0,92.3,21920,433,71,-31.9,9.930715935334874,49.19168591224018,108,41.4,17.6,17,16.859122401847575,7.7
35072,0,1.0124261666124643,3.0339114268583653,1.2343043050599845,3.6577604028757427,8.956969489537453,33121,69,0,0,3.9,0,Autre,6,32.03,35,0,75.3,20980,1664,55,69,11.23798076923077,50.42067307692307,99,38.5,12.5,88,18.56971153846154,11.4
35075,1,0.5863161939028269,1.0172792701400624,0.11549654903125436,3.6795024780145646,5.3985944910887085,12344,62,0,0,8,0,Autre,6,17.71,35,0,90.3,20630,807,71,-15.1,14.374225526641885,48.822800495662946,103,36,33.3,27,16.60470879801735,4.2
35076,0,0.1214802109519223,0.18786511538577852,0.25417671311973694,2.1907736861284426,2.769032057580135,13248,198,0,1,0.8,0,Autre,4,12.44,35,0,84,23920,4268,77,-41.4,15.393626991565135,47.16494845360825,100,68.3,18.3,213,29.07685098406748,5.1
35077,0,2.1993948386097872,0.11189472883421883,0.05974620518709556,4.549674853067257,6.920710625698359,12363,17,0,0,15.4,0,Autre,7,11.25,35,0,70.5,19920,346,33,116.3,10.404624277456648,48.84393063583815,94,14,9.5,21,15.028901734104046,23
35078,0,0.1278227079012829,0.02918733232564907,0.6389719177076946,4.636146575023486,5.443695643606285,9839,45,0,0,37,0,Mer,6,12.69,35,0,79.5,21630,1089,42,-20.7,17.90633608815427,35.99632690541782,139,53.6,18.9,74,8.356290174471992,10
35079,0,0.05645607831016468,0.048003219977732756,0.1691114455696922,2.3878129782696567,2.6872722450140163,10648,127,0,1,0.8,0,Autre,5,10.33,35,1,77.9,25780,2355,31,-17.8,13.375796178343949,51.8895966029724,90,67.8,25.9,108,24.75583864118896,1.8
35080,1,0.06130052236027295,0.050124438188658166,0.2503055412340633,2.247088264359668,2.6256725381051313,6929,102,0,1,0.6,0,Autre,5,8.32,35,0,84,23610,2476,74,-71.9,14.337641357027465,50.76736672051696,94,46.4,26.6,94,44.02261712439419,7.1
35081,0,0.04546508413496139,0,0.05429954143361957,2.2287470633514896,2.32851168892007,3659,23,0,0,1.6,0,Autre,5,4.28,35,0,80.5,23810,910,55,-14.3,14.945054945054945,49.56043956043956,97,47,25,24,21.428571428571427,2
35082,0,0.26739535871942455,0.0668350755005692,0.20736179337593227,3.2434454162750375,3.7889802395713303,13496,90,0,0,2.1,0,Autre,5,23.24,35,0,87.2,21090,1456,45,-16.7,13.118131868131869,46.49725274725275,106,57.2,21.4,42,15.178571428571427,26.2
35084,0,1.0825858787876343,0,0.1509451273669426,3.2595936826259346,4.517561335729906,13358,38,0,0,8.9,0,Autre,6,17.23,35,0,91.3,19940,689,31,-43.9,13.352685050798257,46.15384615384615,119,49.6,33.3,27,12.481857764876633,0
35085,1,0.21964777654980078,0.18617545807807478,2.02592996399709,3.2202191840232204,5.688750086574204,58552,197,5,0,4,0,Autre,5,63.55,35,1,77.5,21810,6082,75,-85.8,12.972706346596514,43.35744820782637,127,51.2,13.4,417,21.522525485037818,11.3
35086,0,0.13912793739134716,13.712790374816795,1.3133723447431236,3.3247377472518926,18.52452329714474,7440,54,1,0,7.1,0,Autre,6,9.25,35,0,96.4,21350,612,77,-50.9,12.745098039215685,46.40522875816993,109,52.9,7.4,27,16.99346405228758,10
35087,0,0.1281108809940913,10.265036210490177,4.395498154786635,3.3798368187001455,18.186430611855734,8679,23,0,0,2.5,0,Autre,5,12.47,35,0,85.8,22610,969,74,-43.1,12.693498452012383,52.73477812177503,87,55,11.6,43,19.814241486068113,4.5
35088,0,0.13579625347050073,0.2424999604738935,0.39489715282063814,2.683486555565147,3.476131028136424,19048,217,1,0,1.2,0,Autre,3,22.56,35,1,81.2,22890,3526,33,-0.4,14.350538854225753,49.68803176403857,92,64.1,15.2,197,25.921724333522405,6.4
35089,0,0.3243553141500949,0,0.2290596491278244,4.0187952276763275,4.586716300468392,5629,35,0,0,3.5,0,Autre,7,11.72,35,0,95.8,22860,453,74,-3.3,10.154525386313466,56.07064017660044,81,48.3,10.7,28,13.686534216335541,18.3
35090,0,0.021496490564358192,1.5720268592861681,0.4731153602083625,2.42581802804958,4.502451959217178,11743,90,0,0,0.9,0,Autre,5,8.31,35,0,86.5,23310,2838,74,-30.7,13.742071881606766,53.38266384778013,82,63.7,14.2,141,32.1353065539112,4.8
35091,0,0.44684476209526447,0.09570736024436129,0.09786451719663193,2.5801470186781437,3.253215001932624,5237,22,0,0,1.1,0,Autre,6,6.25,35,0,88.5,22830,595,78,-27,10.420168067226891,51.26050420168067,92,35.3,35.7,14,29.915966386554622,6.7
35092,0,0.27913416400471197,0.045917393163861724,0.10686615419601617,3.61798011086443,4.09291854931235,16427,20,1,0,7.9,0,Autre,7,23.54,35,0,83.3,20760,832,43,-41.3,12.860576923076922,48.19711538461539,110,30.5,19.5,41,15.264423076923078,15
35093,0,0,1.3975808181074574,2.044957104550235,4.606655192899649,8.077970229194174,49594,309,1,0,44.3,0,Mer,2,7.84,35,0,70.8,25220,10235,23,-30,13.883732291157791,33.61016121152907,190,50.2,13.2,1102,30.893991206643868,9.4
35094,0,0.12523806883339825,0,0.17830457903101604,3.3285778549337803,3.6383711091623097,15464,77,1,0,8.1,1,Autre,6,52.89,35,1,84.5,20870,1660,37,-53.2,11.686746987951807,49.096385542168676,103,52.3,21.5,65,17.59036144578313,6.8
35095,1,0.011918751173855439,0.24537052904835066,1.9731885644224927,3.4308867632390054,5.698244632793508,23272,179,6,1,4.4,0,Autre,5,15.53,35,1,74.1,20790,5761,38,-5.1,15.72643638257247,41.97187988196494,127,72.9,10.3,513,18.781461551813923,15.8
35096,0,0.6747978400659016,5.173983632770333,0.37177868180340234,2.8726935589517546,9.120914102194739,34159,45,2,0,0.9,0,Autre,5,29,35,0,84,22670,2422,74,-95.1,11.271676300578035,53.88109000825764,85,63.3,17.2,134,20.8505367464905,6.7
35097,0,0.4341805681280225,0.13212051637075928,0.48976390979504003,3.2344548736681507,4.313331812959819,25323,48,1,0,0.6,0,Autre,5,33.54,35,0,85.7,21610,2020,71,-63.8,11.336633663366337,50.5940594059406,99,61,22.2,63,19.15841584158416,4.6
35098,0,0.6147446020792874,0.014491242409852235,0.36836144942457094,3.1550343891379393,4.166599113486916,69032,52,0,0,4.9,1,Autre,6,32.45,35,0,86.7,21770,1397,38,-6.7,11.52469577666428,51.82534001431639,91,50.6,28,50,16.463851109520398,9.5
35099,0,0.0675973024336817,0.40786100357363786,0.6973020471895459,2.2198336685467934,3.3996210317408706,16469,198,0,0,0.6,0,Autre,3,18.53,35,0,88.6,25770,3756,33,-35.9,12.007454739084132,54.12673056443025,78,64.4,13.6,206,28.14164004259851,8.8
35101,0,0.2034179144183109,0.00244974497449745,0.10546301743934804,3.2662326599263207,3.577563336758477,12261,56,0,0,2.5,0,Autre,6,13.8,35,0,85,21920,1212,12,-51,11.138613861386139,54.95049504950495,82,32.7,25,40,18.06930693069307,3.8
35102,0,1.4254008693788858,0,0.046234242524291445,3.9374346341117175,5.409069746014895,8689,14,0,0,5.9,0,Autre,6,11.63,35,0,89.4,20440,505,45,-16.6,11.881188118811881,49.9009900990099,97,50,22.7,22,14.653465346534652,0
35103,0,0.7702414143980616,0.011677798234919285,0,3.88824371953531,4.690615259712407,10412,32,0,0,8.6,0,Autre,7,16.5,35,0,84.4,20030,428,12,77.1,13.317757009345794,43.925233644859816,116,34.8,15,20,11.214953271028037,15.4
35104,0,0.09153122332467564,0,1.944338463095823,3.4524328694868123,5.4964621160583365,16413,49,0,0,8.6,0,Autre,6,23.77,35,0,88.6,21590,1426,42,-34.7,11.570827489481065,46.984572230014024,109,52.2,21.3,61,16.058906030855542,14.9
35105,0,0.2520806200387316,0.09703961627676617,2.5924857697711268,3.425421655105461,6.380782258592245,21146,57,0,0,2.1,0,Autre,5,35.52,35,0,79.5,22890,1734,38,-50.5,13.321799307958477,51.614763552479815,92,50.1,13.8,65,17.589388696655135,1.2
35106,0,0.3410961820648511,0.42261616560193893,0.1135286022928662,3.238499142335859,4.124541345047834,22452,90,0,0,5.8,0,Autre,6,39.21,35,0,85.6,20650,1532,34,-15.7,13.446475195822455,48.49869451697128,102,67.3,14.5,83,17.819843342036553,10.8
35107,0,0.12177768066291608,0.015516912092253258,0.1471279498909578,2.905382567076088,3.1931839088123253,12865,132,0,0,2,1,Autre,5,15.78,35,0,86,24010,1965,33,-57,11.094147582697202,52.926208651399484,88,38.9,27,74,24.885496183206108,5.4
35108,0,1.2810239738302496,0.03760485403827062,0.17271491641368122,3.6523605991791888,5.153575661475227,21048,71,0,0,1.4,0,Autre,6,23.19,35,0,87.3,22740,1050,12,221.7,12.380952380952381,54.47619047619048,84,66.4,17.5,63,19.333333333333332,14.8
35109,0,0.3372030467357966,8.568939684949585,1.4195418865698974,3.0314211542363445,13.413136151481492,38751,80,2,0,1.1,0,Autre,5,27.17,35,0,89.1,23360,2610,56,-71.5,12.068965517241379,50,100,38.4,13.2,174,20.99616858237548,4.9
35110,0,0.18494869800257016,0,0.2967113421334487,3.3555244476561086,3.837184487792127,10163,104,0,0,4.9,0,Autre,6,20.35,35,0,83.3,21320,1026,74,6.1,11.306042884990253,48.732943469785575,102,58.3,7.5,40,21.44249512670565,9.1
35111,1,0.3965853732816359,0.11396724628058078,0.18198369649271506,3.6542784056086415,4.355942150727172,14677,93,1,0,8.1,0,Autre,7,16.92,35,0,77.1,20210,722,37,-0.6,12.742382271468145,46.95290858725762,115,32,11.1,36,16.343490304709142,2.5
35112,0,0.27093802358415714,0.9716266385538231,0.3100559666875189,3.796541055951105,5.363624762152304,13128,0,0,0,1.9,0,Autre,6,18.17,35,0,84.9,21690,927,77,58.4,11.650485436893204,50.80906148867314,99,42.4,23.1,39,19.2017259978425,2.1
35114,0,0.3262181466408336,0,0,3.862103548903083,4.188321695543917,5027,22,0,0,10.3,0,Autre,6,6.04,35,0,82.5,20070,259,71,-48.7,14.285714285714285,47.49034749034749,84,41.7,17.6,17,16.602316602316602,9.8
35115,1,0.003119963832757977,1.5409993079517208,1.6196259730426776,2.335939954935172,5.5161158497888705,57840,1873,30,0,1.8,0,Autre,2,10.46,35,0,78.2,19940,20505,74,29,16.12777371372836,43.00414533040722,116,62,17.2,1254,21.921482565227993,14.9
35116,0,0.08251904268984135,0.02164952093352378,0.2789075243837074,3.0848079523092706,3.4818013132924732,11646,76,1,0,5.8,0,Autre,5,14.43,35,1,88.6,20630,2546,48,-5.6,11.78318931657502,47.52553024351925,113,64,13.5,126,17.596229379418695,10.1
35117,0,1.131357182050496,1.0871190983934809,2.453466012542885,3.404955231288326,8.114779168982302,40640,82,0,0,9.9,0,Autre,6,52.1,35,0,87.7,19850,1620,23,-22.7,12.592592592592592,48.27160493827161,99,47.5,11.1,81,18.209876543209877,15.9
35118,0,0.06313117245002924,0,0.5705943514061047,2.9643118251161926,3.6062189259972013,11283,121,0,0,2.5,1,Autre,6,24.96,35,0,90,23090,1524,22,-27.5,9.645669291338582,51.574803149606296,96,53.6,14.5,55,20.603674540682416,2.2
35119,0,0.31217074405935474,0.028320640123397283,0.4226834386973507,3.385095375367133,4.1620451721592335,13252,30,0,0,3.6,0,Autre,6,18.5,35,0,91.5,21360,943,71,-32,9.013785790031813,49.09862142099682,106,45.6,10.7,28,16.64899257688229,11.1
35120,1,0.14272251416411436,0.05616364388534275,0.3697064848555231,2.381389185499327,2.9688626628780592,24553,211,1,0,0.8,0,Autre,5,27.54,35,0,86.6,24350,5685,74,-46.4,12.225153913808267,51.71503957783641,89,66.7,25.3,253,27.05364995602463,6.5
35121,0,0.1866976599966772,0.07750950000857217,0.1440213658834278,3.0088575583858774,3.420352302667224,22168,99,0,0,3.6,0,Autre,6,18.14,35,1,86.8,23530,2025,75,-54.6,11.753086419753087,51.75308641975309,91,63.6,9.9,91,27.25925925925926,1.3
35122,0,0.029622208756218543,0.02848521437581564,1.2657251826980371,2.554112182555426,3.886415257530875,5948,55,1,0,5.3,0,Autre,5,8.74,35,1,93.6,22630,1968,33,-24.4,12.398373983739837,52.083333333333336,94,42.1,14.5,110,28.20121951219512,6.7
35123,1,0.03458750199807295,0.04658789445844929,0.39132247587392216,2.8386418078241356,3.322801005564467,18257,168,2,0,2.3,0,Autre,5,39.73,35,0,87.6,23850,4323,74,-1.1,13.370344668054592,49.94216978949804,92,52,14.8,230,24.77446217904233,6.8
35124,0,0.30192713336314125,2.794207204286635,4.8989251805789635,3.538910184640115,11.54718465244787,35614,190,2,1,2.9,0,Autre,5,55.42,35,0,79.7,20990,2455,85,-32.3,12.464358452138493,46.109979633401224,111,44.8,12,183,14.582484725050918,20.4
35125,0,0.03764301770061261,4.386839843845054,2.1464814515008848,3.663576691267564,10.269266649182915,18866,114,2,0,1.1,0,Autre,5,11.53,35,0,75.6,20520,4245,72,12,13.851590106007066,38.89281507656066,149,65.5,8.5,317,16.607773851590103,11.2
35126,1,0.0306990503881317,1.348651533818603,0.8666431493111659,2.743499618028086,5.010216325311106,34290,523,2,0,2.5,0,Autre,5,42.99,35,1,81.6,24230,8763,74,-10.8,13.45429647381034,50.49640534063676,93,54.3,19,546,36.06070980257903,8.7
35127,0,0.20644836041108405,0.04222386883847177,0.2269142727489374,2.9454836640548163,3.4311844240088205,25841,177,1,0,3.5,0,Autre,6,53.05,35,0,91.4,22340,4027,77,12.8,12.068537372734045,52.14800099329525,89,68.3,20.9,187,26.074000496647624,7.5
35128,0,0.2750295013762063,0.12554045965679997,0.19454212128593634,3.1091018868976974,3.7373494871230823,16533,138,0,0,5.2,1,Autre,5,25.11,35,0,84.3,21540,1714,12,-1,14.060676779463243,48.19136522753792,102,60.2,20.6,107,19.953325554259045,10.7
35130,0,0.15484555131639996,0.10633748044685658,0.6240942852061933,2.9994436329206287,3.903903983567144,11534,63,1,1,6.2,1,Autre,5,14.52,35,0,80.2,23910,2283,22,9,10.512483574244415,52.82522996057819,85,34.9,16.2,148,22.339027595269382,13.9
35131,0,0.0037753390214278165,5.685848258837813,0.8545480967643749,1.968280852874868,8.52181864295791,29052,187,0,0,0.4,0,Autre,5,6.83,35,1,77.4,23280,4647,12,-20.2,14.28878846567678,47.643641058747576,97,56.5,18.4,267,22.27243382827631,7.7
35132,0,0.21587192416717496,0,0.19301240112619902,3.6200641260038333,4.033460018342503,8119,50,1,0,19.2,0,Mer,6,9.85,35,0,90.9,21730,1391,71,-30.4,15.168943206326386,43.56578001437815,119,42.1,12.5,72,14.306254493170382,12.9
35133,1,0.33666671016298566,0.6068037589997587,0.3722173631633786,3.0259186145362063,4.375356196938906,48429,127,1,0,5.4,0,Autre,5,73.66,35,0,83.1,22350,4567,33,-28.9,13.072038537333041,50.05474052988833,98,65.3,16.1,236,22.81585285745566,6.1
35134,0,1.2879114590175804,0,0.12598231064971546,3.513089545549742,4.926983315217037,1486,20,0,0,7.3,0,Autre,6,4.52,35,0,92.3,23290,273,12,-68.8,9.89010989010989,49.08424908424908,108,28.3,5.3,19,21.245421245421245,0
35135,0,0.1636113929076967,0.02099261202398188,0.16817835482787286,3.070707185616963,3.440227437629702,14842,82,0,0,1.4,0,Autre,5,23.54,35,0,86.4,22080,2263,64,47.1,11.135660627485638,49.62439239946973,101,62.3,17.7,96,38.444542642509944,8
35136,1,0.17715980844180357,0.6197097125028415,1.1665197469467503,3.105852077596829,5.085003504423081,36730,299,6,0,1.6,0,Autre,3,41.26,35,1,86.4,22560,8523,38,26.2,13.680628886542298,47.64754194532442,105,50,15.6,486,21.74117094919629,8
35137,0,0.249311226569576,2.4429545747501633,6.873691720840385,3.0613528395150245,12.651301243222964,50221,139,1,0,0.6,0,Autre,4,18.45,35,0,89,22690,2116,12,68,12.570888468809075,49.85822306238185,100,62.8,12.5,112,26.18147448015123,8
35138,0,0.0425356182791958,0.016918041136737,0.3486824622510603,2.8405294575235653,3.2592366757356155,5829,82,2,0,0.9,0,Autre,5,14.83,35,0,95.2,22740,1190,33,-32.7,11.848739495798318,46.38655462184874,117,62.5,10.3,39,25.3781512605042,5.5
35139,0,0.047793845728577596,2.100285879247593,0.5023696292279947,2.8756786674549732,5.538679064638286,23838,305,0,0,1.5,0,Autre,5,32.04,35,0,86.9,26180,5162,11,3,13.425029058504457,49.59318093762108,98,71.2,12.8,289,45.11817125145293,4.3
35140,0,0.24480304267264338,0,0.06004467307257737,3.349474050938595,3.6543217666838155,11732,46,0,0,9.2,0,Autre,7,15.47,35,0,83.8,20130,557,74,0.1,14.003590664272892,49.55116696588869,97,38.8,15,20,24.95511669658887,11.1
35141,0,0.044272687016243914,0,0.04475306953542077,2.710376450236974,2.799402206788639,4084,10,0,0,2,0,Autre,6,5.01,35,0,88.9,22670,691,77,-44,13.314037626628075,53.40086830680174,85,47.2,25,28,20.839363241678726,0
35142,0,0.2694714533348769,0.15399150627033248,0.24110327122946645,3.8944048851677016,4.598364947550618,14428,103,0,0,2.8,0,Autre,5,27.31,35,0,87.3,21120,1176,12,-38.4,13.180272108843539,44.047619047619044,125,26.9,15.7,51,16.41156462585034,14.7
35143,0,0.43205179876012384,0,0.5706207468247446,3.2408719179646566,4.249712245204282,10444,50,0,0,3.3,0,Autre,6,14.32,35,0,89.6,21610,924,12,116.4,13.095238095238097,52.70562770562771,87,44.7,14.3,49,19.696969696969695,9.3
35144,0,0.0803237119839061,0.03008507373942619,0.06276146982320814,3.0213817547486834,3.2128119839493143,4346,31,0,0,0.5,0,Autre,6,7.8,35,0,90.8,22280,1064,74,2.7,12.781954887218044,48.87218045112782,101,55.2,13.9,36,20.86466165413534,10
35145,0,0.08628193040477121,1.4647559470153961,1.4465869007704506,3.7505196604058524,6.76950691985108,17243,82,1,0,16.7,1,Autre,6,36.54,35,1,90.9,19170,1372,74,-49.7,16.18075801749271,44.02332361516035,111,34.3,11.5,113,14.139941690962099,3.9
35146,0,0.12005103860117661,0,0.09296715567239906,2.7944920975176513,3.042442423101536,4721,36,0,1,1.6,0,Autre,6,6.99,35,0,88.1,22830,610,38,-48.8,10.491803278688524,51.31147540983606,94,19.7,17.5,40,19.01639344262295,10.3
35148,0,0.23297667025152033,0,0.03370497427101201,2.9108908108403115,3.237595628843242,2412,3,0,0,5.8,0,Autre,6,3.98,35,0,75,18740,159,31,-71.2,18.238993710691823,42.138364779874216,108,29.3,50,2,20.125786163522015,16.7
35149,0,0.018351184699903343,0.011370740907722497,0.1706324304948203,2.814064294563453,3.017468798886728,6368,66,0,0,4.3,0,Autre,5,9.76,35,0,90.6,23790,1772,74,-69.9,12.81038374717833,51.46726862302483,89,42,22.4,67,38.769751693002256,1.6
35150,0,0.031700217401570016,0.5044642465751809,1.9961323005040896,3.258176075023111,5.816322600342563,16853,282,1,0,1.1,0,Autre,4,11.07,35,0,83.5,23560,3279,47,-34.5,13.632204940530649,43.03141201585849,130,63.5,15.1,219,22.65934736200061,5.4
35151,0,0.36186374661877635,0,0.10519162623231373,3.9579844727090516,4.425039845560142,8080,19,0,0,3,0,Autre,6,16.72,35,0,92.2,21260,787,56,43.8,11.689961880559085,51.334180432020325,95,50.5,24.1,29,17.407878017789074,5
35152,1,0.0752702432518893,2.6879517437254896,1.6526160836393755,2.930169548656608,7.387697813313613,71991,391,2,0,1,0,Autre,3,66.86,35,0,84.2,25060,8129,22,-29.8,13.07663919301267,48.074793947595026,106,58.6,17.6,459,36.744987083282076,5.5
35153,0,0.03556665844623315,0,0.058976776658476664,3.1012682220464076,3.1958116571511175,3051,9,0,0,12.3,0,Autre,6,3.74,35,0,97.4,20280,370,64,-31.4,9.18918918918919,52.43243243243243,94,15.7,54.5,11,24.594594594594597,0
35154,0,0.20059771486712458,0.022407301800277318,0.3487253779797016,3.014687895051032,3.597380424025435,17704,98,1,0,3.5,0,Autre,6,26.37,35,0,82.2,22730,1723,31,-1.5,10.33081834010447,50.08705745792222,100,44.5,27.3,55,29.251305861868833,1.7
35155,0,0.07178531746092659,0.2648878417844596,1.214154414149233,4.151100578035392,5.744207053895814,5312,37,0,0,5,0,Autre,6,5.11,35,0,87.4,21710,665,23,103.1,11.879699248120302,49.62406015037594,102,51.1,10.2,59,26.61654135338346,0
35156,0,0.1768875907997577,0.008944332894187779,0.28772646454996426,3.3655304882253114,3.8546825423539555,6671,17,0,0,2.7,0,Autre,6,7.52,35,0,91,22550,610,37,78.8,12.459016393442624,46.557377049180324,115,42,28.1,32,16.065573770491802,4.9
